File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
DAYMET_004_tmax_doy2012242_aid0001,tmax,aid0001,2012-08-29,37363,14.8699999,26.5900002,"(14.8699999,26.5900002)",23.9649658,1.0886419,1.1851411,24.5400009,25.9200001,24.1200008,22.25,23.6200008
DAYMET_004_tmax_doy2012243_aid0001,tmax,aid0001,2012-08-30,37363,16.3299999,27.9400005,"(16.3299999,27.9400005)",26.0750542,1.3162065,1.7323994,26.9899998,27.9400005,26.2999992,23.5699997,25.6200008
DAYMET_004_tmax_doy2012244_aid0001,tmax,aid0001,2012-08-31,37363,17.6800003,32.1199989,"(17.6800003,32.1199989)",28.7717533,2.2726233,5.1648167,30.8500004,32.1199989,29.0499992,21.3799992,27.0599995
DAYMET_004_tmax_doy2012245_aid0001,tmax,aid0001,2012-09-01,37363,17.1000004,28.7600002,"(17.1000004,28.7600002)",25.9518013,1.158632,1.3424282,26.7700005,28.7600002,26.1000004,22.9200001,25.2299995
DAYMET_004_tmax_doy2012246_aid0001,tmax,aid0001,2012-09-02,37363,15.0900002,26.3999996,"(15.0900002,26.3999996)",22.9538651,2.2326934,4.98492,24.6299992,26.3999996,23.5400009,16.5,21.3700008
DAYMET_004_tmax_doy2012247_aid0001,tmax,aid0001,2012-09-03,37363,16.25,27.1900005,"(16.25,27.1900005)",24.375267,1.2988317,1.6869638,25.2999992,27.1900005,24.5100002,21.1499996,23.6399994
DAYMET_004_tmax_doy2012248_aid0001,tmax,aid0001,2012-09-04,37363,16.4599991,24.3299999,"(16.4599991,24.3299999)",21.5404644,1.599983,2.5599455,23.0799999,24.3299999,21.6399994,16.4599991,20.1800003
DAYMET_004_tmax_doy2012249_aid0001,tmax,aid0001,2012-09-05,37363,14.8599997,28.4200001,"(14.8599997,28.4200001)",25.0717964,1.8660908,3.4822948,26.3999996,28.4200001,25.3199997,20.7900009,24.1499996
DAYMET_004_tmax_doy2012250_aid0001,tmax,aid0001,2012-09-06,37363,16.7800007,27.6499996,"(16.7800007,27.6499996)",25.0515556,1.1676801,1.3634769,25.9300003,27.6499996,25.0599995,21.9599991,24.3400002
DAYMET_004_tmax_doy2012251_aid0001,tmax,aid0001,2012-09-07,37363,17.8400002,30.1599998,"(17.8400002,30.1599998)",28.2090569,1.3606511,1.8513715,29.0699997,30.1599998,28.4899998,25.9799995,27.8299999
DAYMET_004_tmax_doy2012252_aid0001,tmax,aid0001,2012-09-08,37363,18.5699997,29.0699997,"(18.5699997,29.0699997)",26.8936863,1.2794504,1.6369934,27.8600006,29.0699997,27.1499996,23.6900005,26.1900005
DAYMET_004_tmax_doy2012253_aid0001,tmax,aid0001,2012-09-09,37363,13.9300003,25.0300007,"(13.9300003,25.0300007)",22.6963825,1.1811919,1.3952144,23.5200005,25.0300007,22.9500008,19.8299999,22.0400009
DAYMET_004_tmax_doy2012254_aid0001,tmax,aid0001,2012-09-10,37363,8.8400002,21.7199993,"(8.8400002,21.7199993)",19.0061378,1.301789,1.6946547,19.8199997,21.7199993,19.1100006,16.4200001,18.4599991
DAYMET_004_tmax_doy2012255_aid0001,tmax,aid0001,2012-09-11,37363,12.2600002,23.6900005,"(12.2600002,23.6900005)",21.5055294,1.175162,1.3810056,22.2700005,23.6900005,21.6499996,19.0200005,20.9699993
DAYMET_004_tmax_doy2012256_aid0001,tmax,aid0001,2012-09-12,37363,17.2099991,26.4699993,"(17.2099991,26.4699993)",24.3921852,1.0439655,1.0898639,25.1100006,26.4699993,24.4799995,21.9099998,23.8299999
DAYMET_004_tmax_doy2012257_aid0001,tmax,aid0001,2012-09-13,37363,19.75,29.0200005,"(19.75,29.0200005)",26.9624519,1.0964874,1.2022846,27.7900009,29.0200005,27.1200008,24.1900005,26.3500004
DAYMET_004_tmax_doy2012258_aid0001,tmax,aid0001,2012-09-14,37363,19.1700001,28.7900009,"(19.1700001,28.7900009)",26.9665718,1.0385404,1.0785661,27.7199993,28.7900009,27.1499996,24.2399998,26.3199997
DAYMET_004_tmax_doy2012259_aid0001,tmax,aid0001,2012-09-15,37363,12.5600004,24.4400005,"(12.5600004,24.4400005)",22.0037842,1.3253042,1.7564311,23.0400009,24.4400005,22.0599995,18.4699993,21.2099991
DAYMET_004_tmax_doy2012260_aid0001,tmax,aid0001,2012-09-16,37363,10.71,22.2399998,"(10.71,22.2399998)",20.0049992,1.6149979,2.6082181,21.3899994,22.2399998,20.1499996,15.3000002,18.9500008
DAYMET_004_tmax_doy2012261_aid0001,tmax,aid0001,2012-09-17,37363,14.1700001,25.3199997,"(14.1700001,25.3199997)",22.5857391,1.4215403,2.0207767,23.6200008,25.3199997,22.7800007,18.8999996,21.7299995
DAYMET_004_tmax_doy2012262_aid0001,tmax,aid0001,2012-09-18,37363,15.6899996,24.75,"(15.6899996,24.75)",21.4110813,1.5390942,2.368811,22.7700005,24.75,21.0599995,16.4400005,20.2099991
DAYMET_004_tmax_doy2012263_aid0001,tmax,aid0001,2012-09-19,37363,9.6999998,23.8400002,"(9.6999998,23.8400002)",20.2614861,1.5874319,2.5199401,21.4899998,23.8400002,20.3700008,15.9200001,19.2600002
DAYMET_004_tmax_doy2012264_aid0001,tmax,aid0001,2012-09-20,37363,9.9799995,19.7800007,"(9.9799995,19.7800007)",18.0267487,0.9397004,0.8830369,18.7000008,19.7800007,18.2299995,15.6999998,17.5
DAYMET_004_tmax_doy2012265_aid0001,tmax,aid0001,2012-09-21,37363,10.7200003,20.3799992,"(10.7200003,20.3799992)",17.9777946,1.2166178,1.4801589,19.0,20.3799992,18.1599998,14.1899996,17.0599995
DAYMET_004_tmax_doy2012266_aid0001,tmax,aid0001,2012-09-22,37363,13.1599998,24.1200008,"(13.1599998,24.1200008)",20.9296093,1.4015549,1.9643563,22.1299992,24.1200008,20.7000008,16.9099998,20.0400009
DAYMET_004_tmax_doy2012267_aid0001,tmax,aid0001,2012-09-23,37363,9.6700001,23.0,"(9.6700001,23.0)",19.6101933,1.4733196,2.1706708,20.7000008,23.0,19.7900009,15.7799997,18.7299995
DAYMET_004_tmax_doy2012268_aid0001,tmax,aid0001,2012-09-24,37363,8.1400003,21.0100002,"(8.1400003,21.0100002)",17.8830223,1.525842,2.3281937,19.1000004,21.0100002,17.7700005,13.8400002,16.9899998
DAYMET_004_tmax_doy2012269_aid0001,tmax,aid0001,2012-09-25,37363,10.3199997,23.4500008,"(10.3199997,23.4500008)",20.6329327,1.6620997,2.7625755,21.9400005,23.4500008,20.7000008,16.7199993,19.8500004
DAYMET_004_tmax_doy2012270_aid0001,tmax,aid0001,2012-09-26,37363,10.5799999,23.5499992,"(10.5799999,23.5499992)",20.2279072,1.9497423,3.8014951,22.1200008,23.5499992,20.2900009,13.6099997,18.7099991
DAYMET_004_tmax_doy2012271_aid0001,tmax,aid0001,2012-09-27,37363,7.5599999,21.9099998,"(7.5599999,21.9099998)",18.5779362,2.0037704,4.0150956,20.3799992,21.9099998,18.75,12.9300003,17.3999996
DAYMET_004_tmax_doy2012272_aid0001,tmax,aid0001,2012-09-28,37363,6.9299998,16.4599991,"(6.9299998,16.4599991)",12.7079735,1.8409364,3.3890469,14.3100004,16.4599991,12.5600004,7.0300002,11.3900003
DAYMET_004_tmax_doy2012273_aid0001,tmax,aid0001,2012-09-29,37363,4.98,17.8500004,"(4.98,17.8500004)",12.9349537,1.1057215,1.22262,13.6300001,15.5900002,13.04,10.3599997,12.3199997
DAYMET_004_tmax_doy2012274_aid0001,tmax,aid0001,2012-09-30,37363,8.2799997,17.4500008,"(8.2799997,17.4500008)",14.3636789,1.2821214,1.6438353,15.2600002,17.4500008,14.3699999,10.8100004,13.4799995
DAYMET_004_tmax_doy2012275_aid0001,tmax,aid0001,2012-10-01,37363,6.5799999,21.1700001,"(6.5799999,21.1700001)",17.0751362,1.9454607,3.7848172,18.3500004,21.1700001,17.3400002,12.7299995,16.1000004
DAYMET_004_tmax_doy2012276_aid0001,tmax,aid0001,2012-10-02,37363,9.6499996,22.1299992,"(9.6499996,22.1299992)",19.6219997,1.6822289,2.8298941,20.8899994,22.1299992,20.1299992,15.0699997,18.5599995
DAYMET_004_tmax_doy2012277_aid0001,tmax,aid0001,2012-10-03,37363,14.2200003,19.3700008,"(14.2200003,19.3700008)",17.33321,0.8350639,0.6973318,17.9799995,19.3700008,17.2900009,14.8800001,16.7399998
DAYMET_004_tmax_doy2012278_aid0001,tmax,aid0001,2012-10-04,37363,9.3199997,18.4699993,"(9.3199997,18.4699993)",16.342865,0.8157064,0.6653769,16.9899998,18.4699993,16.3199997,14.0500002,15.8100004
DAYMET_004_tmax_doy2012279_aid0001,tmax,aid0001,2012-10-05,37363,12.2200003,25.2999992,"(12.2200003,25.2999992)",22.5869293,1.6828213,2.8318874,23.8400002,25.2999992,22.8099995,18.5900002,21.7399998
DAYMET_004_tmax_doy2012280_aid0001,tmax,aid0001,2012-10-06,37363,13.54,25.8400002,"(13.54,25.8400002)",23.1177235,1.6759574,2.8088333,24.6000004,25.8400002,22.9599991,18.5,22.1599998
DAYMET_004_tmax_doy2012281_aid0001,tmax,aid0001,2012-10-07,37363,6.6700001,20.7600002,"(6.6700001,20.7600002)",14.2627401,1.7558546,3.0830254,15.5699997,19.1700001,13.8900003,9.5600004,13.1599998
DAYMET_004_tmax_doy2012282_aid0001,tmax,aid0001,2012-10-08,37363,4.8499999,15.9799995,"(4.8499999,15.9799995)",12.9156704,1.0755199,1.1567431,13.5100002,15.0200005,13.1199999,10.9899998,12.5
DAYMET_004_tmax_doy2012283_aid0001,tmax,aid0001,2012-10-09,37363,5.9099998,14.8400002,"(5.9099998,14.8400002)",12.7284899,1.092778,1.1941637,13.4399996,14.8400002,12.8699999,10.1400003,12.1199999
DAYMET_004_tmax_doy2012284_aid0001,tmax,aid0001,2012-10-10,37363,4.6199999,18.1599998,"(4.6199999,18.1599998)",13.7402573,1.9087547,3.6433445,15.1499996,18.1599998,14.0200005,8.46,12.4700003
DAYMET_004_tmax_doy2012285_aid0001,tmax,aid0001,2012-10-11,37363,2.8199999,16.5400009,"(2.8199999,16.5400009)",13.1470728,1.7154983,2.9429345,14.3999996,16.5400009,13.3599997,9.0299997,12.25
DAYMET_004_tmax_doy2012286_aid0001,tmax,aid0001,2012-10-12,37363,3.1400001,15.0699997,"(3.1400001,15.0699997)",11.0545034,1.2588205,1.5846291,11.9499998,14.3900003,11.0900002,7.8800001,10.3199997
DAYMET_004_tmax_doy2012287_aid0001,tmax,aid0001,2012-10-13,37363,0.79,12.3999996,"(0.79,12.3999996)",10.4798145,1.3411759,1.7987528,11.5699997,12.3999996,10.6499996,7.1999998,9.8199997
DAYMET_004_tmax_doy2012288_aid0001,tmax,aid0001,2012-10-14,37363,5.4699998,19.9699993,"(5.4699998,19.9699993)",14.1333942,3.0507634,9.3071571,16.7999992,19.9699993,14.0,5.4699998,11.4399996
DAYMET_004_tmax_doy2012289_aid0001,tmax,aid0001,2012-10-15,37363,6.5500002,24.4599991,"(6.5500002,24.4599991)",19.907053,2.8752623,8.2671331,22.4899998,24.4599991,19.8999996,12.04,18.3099995
DAYMET_004_tmax_doy2012290_aid0001,tmax,aid0001,2012-10-16,37363,7.5500002,20.3099995,"(7.5500002,20.3099995)",14.1441832,1.9076527,3.639139,15.0699997,18.3099995,13.8999996,9.6700001,12.9099998
DAYMET_004_tmax_doy2012291_aid0001,tmax,aid0001,2012-10-17,37363,5.4200001,17.5300007,"(5.4200001,17.5300007)",15.1446047,1.4296525,2.0439061,16.0799999,17.5300007,15.3900003,12.79,14.7600002
DAYMET_004_tmax_doy2012292_aid0001,tmax,aid0001,2012-10-18,37363,10.0600004,19.5799999,"(10.0600004,19.5799999)",17.4047565,1.1795614,1.391365,18.2800007,19.5799999,17.4899998,14.3100004,16.6900005
DAYMET_004_tmax_doy2012293_aid0001,tmax,aid0001,2012-10-19,37363,11.6700001,21.2299995,"(11.6700001,21.2299995)",17.3053932,1.6971452,2.8803019,18.3600006,21.2299995,17.1200008,12.8900003,16.1700001
DAYMET_004_tmax_doy2012294_aid0001,tmax,aid0001,2012-10-20,37363,11.0500002,23.7199993,"(11.0500002,23.7199993)",21.0114193,1.6587764,2.7515392,22.2099991,23.7199993,21.3299999,16.9899998,20.1200008
DAYMET_004_tmax_doy2012295_aid0001,tmax,aid0001,2012-10-21,37363,8.0299997,19.3999996,"(8.0299997,19.3999996)",16.8775959,1.4161878,2.0055878,17.9599991,19.3999996,17.2299995,12.8900003,15.9300003
DAYMET_004_tmax_doy2012296_aid0001,tmax,aid0001,2012-10-22,37363,6.7399998,19.6700001,"(6.7399998,19.6700001)",16.8050575,1.7724997,3.1417551,18.335,19.6700001,16.8700008,11.6400003,15.6499996
DAYMET_004_tmax_doy2012297_aid0001,tmax,aid0001,2012-10-23,37363,7.5900002,18.9300003,"(7.5900002,18.9300003)",16.4444294,1.5300478,2.3410462,17.6900005,18.9300003,16.5,12.1899996,15.4899998
DAYMET_004_tmax_doy2012298_aid0001,tmax,aid0001,2012-10-24,37363,7.9299998,17.3600006,"(7.9299998,17.3600006)",14.7627697,1.1716325,1.3727228,15.6300001,17.3600006,15.1400003,11.8800001,14.1300001
DAYMET_004_tmax_doy2012299_aid0001,tmax,aid0001,2012-10-25,37363,11.1300001,18.8600006,"(11.1300001,18.8600006)",15.7086792,1.5072191,2.2717093,16.8799992,18.8600006,15.8800001,11.1300001,14.4300003
DAYMET_004_tmax_doy2012300_aid0001,tmax,aid0001,2012-10-26,37363,13.9899998,20.5499992,"(13.9899998,20.5499992)",18.1086864,1.3587837,1.8462932,19.2999992,20.5499992,18.2399998,13.9899998,17.0499992
DAYMET_004_tmax_doy2012301_aid0001,tmax,aid0001,2012-10-27,37363,10.7399998,20.1000004,"(10.7399998,20.1000004)",17.3315849,1.0873771,1.1823889,18.1100006,20.0499992,17.4300003,14.8599997,16.8099995
DAYMET_004_tmax_doy2012302_aid0001,tmax,aid0001,2012-10-28,37363,7.5,18.4899998,"(7.5,18.4899998)",12.9234848,1.3740189,1.887928,13.6800003,16.3299999,12.9399996,9.2700005,11.9099998
DAYMET_004_tmax_doy2012303_aid0001,tmax,aid0001,2012-10-29,37363,9.79,18.1200008,"(9.79,18.1200008)",15.4279652,1.1241875,1.2637975,16.2900009,18.1200008,15.2299995,12.3800001,14.7200003
DAYMET_004_tmax_doy2012304_aid0001,tmax,aid0001,2012-10-30,37363,11.3199997,20.7199993,"(11.3199997,20.7199993)",17.9232445,1.2080693,1.4594315,18.9799995,20.7199993,17.7800007,14.4099998,17.1499996
DAYMET_004_tmax_doy2012305_aid0001,tmax,aid0001,2012-10-31,37363,8.71,17.2299995,"(8.71,17.2299995)",14.5246515,1.4485606,2.0983278,15.8100004,17.2299995,14.8400002,9.5699997,13.3100004
DAYMET_004_tmax_doy2012306_aid0001,tmax,aid0001,2012-11-01,37363,3.8499999,15.3299999,"(3.8499999,15.3299999)",12.1265926,1.6410271,2.6929699,13.29,15.3299999,12.2200003,8.1700001,11.2399998
DAYMET_004_tmax_doy2012307_aid0001,tmax,aid0001,2012-11-02,37363,2.8599999,13.0,"(2.8599999,13.0)",10.5403595,1.3515079,1.8265736,11.5799999,13.0,10.8100004,7.1599998,9.8100004
DAYMET_004_tmax_doy2012308_aid0001,tmax,aid0001,2012-11-03,37363,1.03,13.0900002,"(1.03,13.0900002)",10.1585073,1.5744354,2.4788467,11.2399998,13.0900002,10.5,6.52,9.3500004
DAYMET_004_tmax_doy2012309_aid0001,tmax,aid0001,2012-11-04,37363,-0.36,13.5100002,"(-0.36,13.5100002)",9.5622683,2.2467721,5.0479846,11.2799997,13.5100002,10.1300001,3.6400001,8.2200003
DAYMET_004_tmax_doy2012310_aid0001,tmax,aid0001,2012-11-05,37363,-2.4000001,9.2600002,"(-2.4000001,9.2600002)",5.2160735,1.712389,2.9322761,6.73,9.2600002,4.9200001,-0.08,4.0
DAYMET_004_tmax_doy2012311_aid0001,tmax,aid0001,2012-11-06,37363,-5.3499999,7.2199998,"(-5.3499999,7.2199998)",4.5536876,1.3755521,1.8921435,5.75,7.2199998,4.7199998,0.71,3.73
DAYMET_004_tmax_doy2012312_aid0001,tmax,aid0001,2012-11-07,37363,-2.6300001,8.1899996,"(-2.6300001,8.1899996)",2.7596142,1.5995409,2.5585312,3.1700001,4.98,2.55,0.15,1.96
DAYMET_004_tmax_doy2012313_aid0001,tmax,aid0001,2012-11-08,37363,-3.99,11.9499998,"(-3.99,11.9499998)",3.2393937,1.0924041,1.1933468,3.73,5.0300002,3.3599999,1.5599999,2.8599999
DAYMET_004_tmax_doy2012314_aid0001,tmax,aid0001,2012-11-09,37363,-2.24,12.1700001,"(-2.24,12.1700001)",9.2097015,1.8645399,3.4765089,10.6199999,12.1700001,9.5,5.1999998,8.4499998
DAYMET_004_tmax_doy2012315_aid0001,tmax,aid0001,2012-11-10,37363,1.89,13.8999996,"(1.89,13.8999996)",10.7095995,1.7235166,2.9705094,12.3599997,13.8999996,10.6300001,5.2399998,9.5100002
DAYMET_004_tmax_doy2012316_aid0001,tmax,aid0001,2012-11-11,37363,5.5999999,18.2399998,"(5.5999999,18.2399998)",14.238615,2.2519426,5.0712456,16.4699993,18.2399998,14.3199997,6.0,12.1499996
DAYMET_004_tmax_doy2012317_aid0001,tmax,aid0001,2012-11-12,37363,8.7200003,20.5200005,"(8.7200003,20.5200005)",17.9896927,1.5693851,2.4629694,19.2399998,20.5200005,18.2099991,13.8699999,17.0900002
DAYMET_004_tmax_doy2012318_aid0001,tmax,aid0001,2012-11-13,37363,4.8400002,18.4599991,"(4.8400002,18.4599991)",14.0804672,2.4603198,6.0531733,15.9499998,18.4599991,13.7399998,8.2799997,12.8800001
DAYMET_004_tmax_doy2012319_aid0001,tmax,aid0001,2012-11-14,37363,-1.28,11.4200001,"(-1.28,11.4200001)",7.6147609,1.355759,1.8380825,8.3999996,10.8800001,7.4899998,4.25,6.7399998
DAYMET_004_tmax_doy2012320_aid0001,tmax,aid0001,2012-11-15,37363,2.05,7.3800001,"(2.05,7.3800001)",5.934123,0.700415,0.4905811,6.52,7.3800001,5.9099998,3.8,5.4299998
DAYMET_004_tmax_doy2012321_aid0001,tmax,aid0001,2012-11-16,37363,0.27,8.7299995,"(0.27,8.7299995)",6.2837944,1.0491503,1.1007165,7.1599998,8.7299995,6.25,3.3599999,5.6399999
DAYMET_004_tmax_doy2012322_aid0001,tmax,aid0001,2012-11-17,37363,0.87,10.0600004,"(0.87,10.0600004)",7.9148211,1.1037716,1.2183117,8.7700005,10.0600004,7.9299998,5.4200001,7.4299998
DAYMET_004_tmax_doy2012323_aid0001,tmax,aid0001,2012-11-18,37363,2.45,9.6999998,"(2.45,9.6999998)",7.5198426,1.0365336,1.0744019,8.4200001,9.6999998,7.5300002,4.1999998,6.73
DAYMET_004_tmax_doy2012324_aid0001,tmax,aid0001,2012-11-19,37363,2.02,9.9300003,"(2.02,9.9300003)",8.0682821,0.8724898,0.7612384,8.7600002,9.9300003,8.0699997,5.6100001,7.5
DAYMET_004_tmax_doy2012325_aid0001,tmax,aid0001,2012-11-20,37363,4.8099999,11.21,"(4.8099999,11.21)",8.8598013,0.8213062,0.6745438,9.4099998,10.9899998,8.9200001,6.77,8.3500004
DAYMET_004_tmax_doy2012326_aid0001,tmax,aid0001,2012-11-21,37363,1.65,12.1899996,"(1.65,12.1899996)",8.9287167,1.1729438,1.3757972,9.9399996,12.1899996,8.75,5.3200002,8.0900002
DAYMET_004_tmax_doy2012327_aid0001,tmax,aid0001,2012-11-22,37363,5.1799998,13.8999996,"(5.1799998,13.8999996)",11.459795,1.0815079,1.1696594,12.1999998,13.8999996,11.4799995,8.4799995,10.71
DAYMET_004_tmax_doy2012328_aid0001,tmax,aid0001,2012-11-23,37363,7.3299999,15.54,"(7.3299999,15.54)",12.4109488,1.2050985,1.4522624,13.25,15.54,12.3699999,8.7799997,11.46
DAYMET_004_tmax_doy2012329_aid0001,tmax,aid0001,2012-11-24,37363,2.0999999,10.4099998,"(2.0999999,10.4099998)",7.3387842,1.2216829,1.4925091,8.1599998,10.1800003,7.52,4.7800002,6.8050001
DAYMET_004_tmax_doy2012330_aid0001,tmax,aid0001,2012-11-25,37363,-7.5100002,5.4299998,"(-7.5100002,5.4299998)",2.6119888,1.5762527,2.4845726,3.79,5.4299998,2.8299999,-1.63,1.62
DAYMET_004_tmax_doy2012331_aid0001,tmax,aid0001,2012-11-26,37363,-6.8899999,8.2200003,"(-6.8899999,8.2200003)",5.2501488,2.1818719,4.7605649,7.0500002,8.2200003,5.5799999,-0.29,4.1100001
DAYMET_004_tmax_doy2012332_aid0001,tmax,aid0001,2012-11-27,37363,-4.48,6.0999999,"(-4.48,6.0999999)",1.919572,1.0885267,1.1848904,2.4400001,4.1300001,1.95,-0.38,1.3099999
DAYMET_004_tmax_doy2012333_aid0001,tmax,aid0001,2012-11-28,37363,-4.8200002,6.6999998,"(-4.8200002,6.6999998)",1.7131079,1.1701331,1.3692115,2.5599999,3.9200001,1.96,-1.36,0.99
DAYMET_004_tmax_doy2012334_aid0001,tmax,aid0001,2012-11-29,37363,-6.1599998,7.3099999,"(-6.1599998,7.3099999)",4.1229634,1.6214603,2.6291336,5.4200001,7.3099999,4.3099999,0.07,3.28
DAYMET_004_tmax_doy2012335_aid0001,tmax,aid0001,2012-11-30,37363,-7.9699998,4.9299998,"(-7.9699998,4.9299998)",0.1586356,1.9952275,3.9809326,1.91,4.9299998,-0.06,-6.25,-1.36
DAYMET_004_tmax_doy2012336_aid0001,tmax,aid0001,2012-12-01,37363,-7.4200001,6.5999999,"(-7.4200001,6.5999999)",-1.5375125,1.4505486,2.1040914,-0.68,2.3,-1.71,-5.6199999,-2.6700001
DAYMET_004_tmax_doy2012337_aid0001,tmax,aid0001,2012-12-02,37363,-4.2199998,14.4200001,"(-4.2199998,14.4200001)",7.3032479,2.4861531,6.1809574,9.0900002,14.4099998,7.25,0.22,5.54
DAYMET_004_tmax_doy2012338_aid0001,tmax,aid0001,2012-12-03,37363,2.51,16.3500004,"(2.51,16.3500004)",11.4026794,2.2613251,5.1135913,13.3199997,16.3500004,11.3100004,5.1999998,10.0699997
DAYMET_004_tmax_doy2012339_aid0001,tmax,aid0001,2012-12-04,37363,4.7800002,14.5299997,"(4.7800002,14.5299997)",11.4708519,2.1044011,4.428504,13.4399996,14.5299997,11.5600004,4.9299998,10.0200005
DAYMET_004_tmax_doy2012340_aid0001,tmax,aid0001,2012-12-05,37363,2.5599999,14.6400003,"(2.5599999,14.6400003)",11.5474939,1.9483398,3.7960281,13.3500004,14.6400003,11.5799999,5.5799999,10.2399998
DAYMET_004_tmax_doy2012341_aid0001,tmax,aid0001,2012-12-06,37363,-0.89,8.6400003,"(-0.89,8.6400003)",4.4837255,1.3739189,1.8876531,5.5300002,8.6400003,4.4400001,0.33,3.45
DAYMET_004_tmax_doy2012342_aid0001,tmax,aid0001,2012-12-07,37363,-1.3099999,8.6899996,"(-1.3099999,8.6899996)",4.4043036,1.8246205,3.3292399,5.9099998,8.6899996,4.5100002,-1.3099999,2.8900001
DAYMET_004_tmax_doy2012343_aid0001,tmax,aid0001,2012-12-08,37363,-4.1199999,11.79,"(-4.1199999,11.79)",4.7114406,1.9439073,3.7787754,6.2950001,10.2600002,4.3899999,-1.52,3.1300001
DAYMET_004_tmax_doy2012344_aid0001,tmax,aid0001,2012-12-09,37363,-2.3900001,10.3299999,"(-2.3900001,10.3299999)",6.3535657,1.4856761,2.2072333,7.1199999,9.2200003,6.5799999,3.6199999,5.7199998
DAYMET_004_tmax_doy2012345_aid0001,tmax,aid0001,2012-12-10,37363,0.65,16.7600002,"(0.65,16.7600002)",8.0960588,4.2249007,17.8497861,12.1599998,16.7600002,6.7399998,0.65,4.6900001
DAYMET_004_tmax_doy2012346_aid0001,tmax,aid0001,2012-12-11,37363,-0.33,16.5599995,"(-0.33,16.5599995)",6.827558,2.586879,6.691943,8.4700003,13.6400003,6.0700002,-0.11,5.02
DAYMET_004_tmax_doy2012347_aid0001,tmax,aid0001,2012-12-12,37363,-6.02,5.4000001,"(-6.02,5.4000001)",3.3186738,1.1939061,1.4254117,4.04,5.4000001,3.54,1.0700001,2.8499999
DAYMET_004_tmax_doy2012348_aid0001,tmax,aid0001,2012-12-13,37363,-2.8699999,7.8299999,"(-2.8699999,7.8299999)",4.80899,1.2825139,1.6448418,5.8200002,7.8299999,4.75,1.48,4.0799999
DAYMET_004_tmax_doy2012349_aid0001,tmax,aid0001,2012-12-14,37363,-2.1199999,10.0799999,"(-2.1199999,10.0799999)",6.8134208,1.6862799,2.8435399,8.25,10.0799999,6.6700001,2.3,5.8699999
DAYMET_004_tmax_doy2012350_aid0001,tmax,aid0001,2012-12-15,37363,-4.1599998,7.0,"(-4.1599998,7.0)",3.7562056,1.7414346,3.0325944,5.5700002,7.0,3.49,-2.0599999,2.515
DAYMET_004_tmax_doy2012351_aid0001,tmax,aid0001,2012-12-16,37363,-8.5699997,5.9000001,"(-8.5699997,5.9000001)",-1.5375335,3.0169551,9.1020183,0.57,5.9000001,-1.85,-8.5699997,-3.95
DAYMET_004_tmax_doy2012352_aid0001,tmax,aid0001,2012-12-17,37363,-8.54,10.3199997,"(-8.54,10.3199997)",1.775085,2.5328894,6.4155285,2.9100001,6.96,1.03,-3.8399999,0.21
DAYMET_004_tmax_doy2012353_aid0001,tmax,aid0001,2012-12-18,37363,-5.3699999,12.2700005,"(-5.3699999,12.2700005)",5.614152,2.887655,8.3385515,7.4699998,12.2700005,5.4899998,-2.95,3.3
DAYMET_004_tmax_doy2012354_aid0001,tmax,aid0001,2012-12-19,37363,-3.95,8.6400003,"(-3.95,8.6400003)",5.2101488,1.8057222,3.2606328,6.73,8.6400003,5.0799999,-0.49,3.8399999
DAYMET_004_tmax_doy2012355_aid0001,tmax,aid0001,2012-12-20,37363,-3.4400001,7.0999999,"(-3.4400001,7.0999999)",4.0746503,1.5114701,2.2845418,5.3699999,7.0999999,3.95,-0.85,2.8800001
DAYMET_004_tmax_doy2012356_aid0001,tmax,aid0001,2012-12-21,37363,-2.8499999,12.8500004,"(-2.8499999,12.8500004)",9.6426067,1.9425431,3.7734739,11.3000002,12.8500004,9.7200003,5.0300002,8.79
DAYMET_004_tmax_doy2012357_aid0001,tmax,aid0001,2012-12-22,37363,-2.9000001,9.5,"(-2.9000001,9.5)",4.026073,1.7899187,3.2038088,5.1999998,8.54,3.95,-0.37,2.97
DAYMET_004_tmax_doy2012358_aid0001,tmax,aid0001,2012-12-23,37363,-7.3200002,5.1599998,"(-7.3200002,5.1599998)",2.0582759,1.6147317,2.6073584,3.25,5.1599998,2.3199999,-2.05,1.13
DAYMET_004_tmax_doy2012359_aid0001,tmax,aid0001,2012-12-24,37363,-6.5900002,5.5700002,"(-6.5900002,5.5700002)",1.961827,1.9321941,3.7333741,3.6099999,5.5700002,1.86,-4.23,0.47
DAYMET_004_tmax_doy2012360_aid0001,tmax,aid0001,2012-12-25,37363,-5.8099999,5.6799998,"(-5.8099999,5.6799998)",0.0323687,1.4153959,2.0033454,1.26,5.0700002,0.33,-4.9099998,-1.29
DAYMET_004_tmax_doy2012361_aid0001,tmax,aid0001,2012-12-26,37363,-7.98,6.6300001,"(-7.98,6.6300001)",0.7391292,1.9765245,3.906649,1.89,5.5300002,0.15,-4.1799998,-0.54
DAYMET_004_tmax_doy2012362_aid0001,tmax,aid0001,2012-12-27,37363,-7.7800002,11.7700005,"(-7.7800002,11.7700005)",1.5496026,3.4373255,11.8152064,3.6099999,10.5500002,0.32,-7.7800002,-1.02
